identifier1	identifier2	annotator	judgment	comment	lemma
28102	28123	georg_lonsh	3	comment	сила
28102	28124	georg_lonsh	4	comment	сила
28102	28128	georg_lonsh	0	comment	сила
28102	28118	georg_lonsh	3	comment	сила
28102	28119	georg_lonsh	0	comment	сила
28102	28127	erykov1234	1	comment	сила
28102	28126	georg_lonsh	4	comment	сила
28102	28114	raskolrus	2	comment	сила
28102	28130	georg_lonsh	2	comment	сила
28102	28106	raskolrus	2	comment	сила
28102	28125	raskolrus	2	comment	сила
28102	28104	erykov1234	1	comment	сила
28121	28122	georg_lonsh	2	comment	сила
28121	28122	erykov1234	1	comment	сила
28121	28120	erykov1234	1	comment	сила
28121	28127	erykov1234	1	comment	сила
28121	28109	erykov1234	1	comment	сила
28121	28130	georg_lonsh	2	comment	сила
28121	28117	raskolrus	2	comment	сила
28115	28114	erykov1234	4	comment	сила
28115	28119	erykov1234	1	comment	сила
28115	28118	erykov1234	4	comment	сила
28115	28106	erykov1234	4	comment	сила
28115	28103	erykov1234	1	comment	сила
28115	28125	georg_lonsh	3	comment	сила
28115	28103	raskolrus	2	comment	сила
28115	28133	georg_lonsh	0	comment	сила
28132	28121	georg_lonsh	2	comment	сила
28132	28120	erykov1234	4	comment	сила
28132	28108	raskolrus	2	comment	сила
28132	28102	raskolrus	2	comment	сила
28132	28103	georg_lonsh	3	comment	сила
28132	28117	erykov1234	4	comment	сила
28108	28122	raskolrus	2	comment	сила
28108	28133	georg_lonsh	0	comment	сила
28108	28106	erykov1234	1	comment	сила
28108	28115	erykov1234	1	comment	сила
28108	28120	erykov1234	1	comment	сила
28108	28110	georg_lonsh	0	comment	сила
28108	28103	georg_lonsh	3	comment	сила
28108	28109	georg_lonsh	4	comment	сила
28117	28122	raskolrus	3	comment	сила
28117	28113	raskolrus	2	comment	сила
28117	28132	raskolrus	3	comment	сила
28117	28100	georg_lonsh	3	comment	сила
28117	28105	georg_lonsh	3	comment	сила
28117	28108	georg_lonsh	2	comment	сила
28117	28107	raskolrus	2	comment	сила
28117	28134	georg_lonsh	2	comment	сила
28117	28131	georg_lonsh	3	comment	сила
28117	28132	georg_lonsh	3	comment	сила
28122	28131	raskolrus	4	comment	сила
28122	28113	erykov1234	4	comment	сила
28122	28100	georg_lonsh	3	comment	сила
28122	28132	erykov1234	1	comment	сила
28122	28106	raskolrus	3	comment	сила
28122	28124	raskolrus	3	comment	сила
28122	28116	raskolrus	3	comment	сила
28120	28110	georg_lonsh	3	comment	сила
28120	28122	georg_lonsh	2	comment	сила
28120	28102	raskolrus	2	comment	сила
28120	28129	raskolrus	2	comment	сила
28120	28125	georg_lonsh	3	comment	сила
28127	28116	erykov1234	1	comment	сила
28127	28125	georg_lonsh	2	comment	сила
28127	28108	raskolrus	2	comment	сила
28127	28115	erykov1234	1	comment	сила
28127	28126	georg_lonsh	3	comment	сила
28127	28116	raskolrus	2	comment	сила
28127	28124	erykov1234	1	comment	сила
28111	28124	raskolrus	4	comment	сила
28111	28131	georg_lonsh	3	comment	сила
28111	28116	georg_lonsh	2	comment	сила
28111	28134	raskolrus	3	comment	сила
28111	28121	raskolrus	2	comment	сила
28111	28118	raskolrus	3	comment	сила
28111	28101	georg_lonsh	3	comment	сила
28111	28106	raskolrus	3	comment	сила
28111	28102	raskolrus	2	comment	сила
28111	28134	georg_lonsh	2	comment	сила
28130	28122	erykov1234	1	comment	сила
28130	28125	georg_lonsh	3	comment	сила
28130	28111	erykov1234	1	comment	сила
28130	28113	georg_lonsh	2	comment	сила
28130	28122	georg_lonsh	3	comment	сила
28130	28100	erykov1234	4	comment	сила
28130	28123	raskolrus	2	comment	сила
28130	28114	georg_lonsh	3	comment	сила
28128	28116	raskolrus	2	comment	сила
28128	28118	georg_lonsh	3	comment	сила
28128	28134	raskolrus	3	comment	сила
28112	28105	erykov1234	1	comment	сила
28112	28115	georg_lonsh	3	comment	сила
28112	28133	raskolrus	2	comment	сила
28100	28122	raskolrus	4	comment	сила
28100	28119	georg_lonsh	4	comment	сила
28100	28105	georg_lonsh	0	comment	сила
28100	28108	erykov1234	1	comment	сила
28100	28106	raskolrus	4	comment	сила
28100	28115	raskolrus	4	comment	сила
28100	28116	georg_lonsh	0	comment	сила
28100	28131	raskolrus	3	comment	сила
28100	28106	georg_lonsh	4	comment	сила
28100	28116	raskolrus	3	comment	сила
28100	28117	raskolrus	2	comment	сила
28104	28103	erykov1234	1	comment	сила
28104	28112	raskolrus	2	comment	сила
28104	28134	raskolrus	4	comment	сила
28104	28110	raskolrus	3	comment	сила
28104	28119	raskolrus	3	comment	сила
28103	28114	erykov1234	1	comment	сила
28103	28130	georg_lonsh	3	comment	сила
28103	28105	raskolrus	4	comment	сила
28103	28120	georg_lonsh	3	comment	сила
28103	28109	erykov1234	1	comment	сила
28103	28100	erykov1234	1	comment	сила
28103	28130	raskolrus	3	comment	сила
28103	28110	georg_lonsh	4	comment	сила
28103	28100	georg_lonsh	3	comment	сила
28103	28125	georg_lonsh	0	comment	сила
28103	28110	erykov1234	1	comment	сила
28110	28104	erykov1234	1	comment	сила
28110	28100	erykov1234	1	comment	сила
28110	28104	georg_lonsh	2	comment	сила
28110	28120	erykov1234	1	comment	сила
28110	28134	erykov1234	1	comment	сила
28110	28121	georg_lonsh	3	comment	сила
28110	28100	georg_lonsh	3	comment	сила
28110	28126	georg_lonsh	3	comment	сила
28109	28107	erykov1234	1	comment	сила
28109	28117	erykov1234	1	comment	сила
28109	28107	raskolrus	2	comment	сила
28109	28106	raskolrus	2	comment	сила
28109	28133	georg_lonsh	2	comment	сила
28109	28116	erykov1234	3	comment	сила
28109	28128	georg_lonsh	2	comment	сила
28126	28104	georg_lonsh	3	comment	сила
28126	28120	georg_lonsh	0	comment	сила
28126	28130	georg_lonsh	0	comment	сила
28126	28103	erykov1234	4	comment	сила
28131	28124	erykov1234	2	comment	сила
28131	28104	raskolrus	4	comment	сила
28131	28120	georg_lonsh	4	comment	сила
28131	28123	georg_lonsh	0	comment	сила
28131	28102	erykov1234	1	comment	сила
28131	28115	georg_lonsh	3	comment	сила
28131	28123	erykov1234	1	comment	сила
28131	28133	raskolrus	4	comment	сила
28131	28119	raskolrus	3	comment	сила
28131	28114	georg_lonsh	0	comment	сила
28131	28108	georg_lonsh	2	comment	сила
28131	28121	raskolrus	2	comment	сила
28131	28102	raskolrus	2	comment	сила
28131	28122	erykov1234	1	comment	сила
28134	28120	erykov1234	1	comment	сила
28134	28128	georg_lonsh	2	comment	сила
28134	28116	erykov1234	4	comment	сила
28134	28111	erykov1234	1	comment	сила
28134	28109	erykov1234	4	comment	сила
28134	28101	raskolrus	2	comment	сила
28134	28103	erykov1234	1	comment	сила
28134	28123	erykov1234	1	comment	сила
28134	28101	georg_lonsh	2	comment	сила
28134	28102	erykov1234	1	comment	сила
28116	28121	georg_lonsh	3	comment	сила
28116	28101	georg_lonsh	2	comment	сила
28116	28110	erykov1234	1	comment	сила
28116	28104	erykov1234	4	comment	сила
28116	28114	raskolrus	2	comment	сила
28116	28134	raskolrus	4	comment	сила
28116	28133	erykov1234	1	comment	сила
28116	28119	erykov1234	1	comment	сила
28116	28102	georg_lonsh	2	comment	сила
28125	28121	erykov1234	1	comment	сила
28125	28119	raskolrus	4	comment	сила
28125	28118	raskolrus	3	comment	сила
28125	28109	raskolrus	2	comment	сила
28125	28126	erykov1234	4	comment	сила
28125	28117	georg_lonsh	3	comment	сила
28114	28115	raskolrus	4	comment	сила
28114	28100	raskolrus	4	comment	сила
28114	28131	raskolrus	4	comment	сила
28114	28111	erykov1234	1	comment	сила
28114	28104	erykov1234	1	comment	сила
28114	28134	erykov1234	1	comment	сила
28114	28119	georg_lonsh	3	comment	сила
28114	28107	erykov1234	1	comment	сила
28123	28110	georg_lonsh	3	comment	сила
28123	28119	raskolrus	3	comment	сила
28123	28111	erykov1234	1	comment	сила
28123	28101	raskolrus	3	comment	сила
28123	28118	erykov1234	4	comment	сила
28123	28133	georg_lonsh	3	comment	сила
28105	28111	raskolrus	3	comment	сила
28105	28116	erykov1234	1	comment	сила
28105	28134	raskolrus	2	comment	сила
28105	28123	raskolrus	2	comment	сила
28105	28116	georg_lonsh	2	comment	сила
28105	28107	georg_lonsh	2	comment	сила
28105	28103	erykov1234	1	comment	сила
28107	28126	erykov1234	1	comment	сила
28107	28115	raskolrus	2	comment	сила
28107	28116	raskolrus	2	comment	сила
28107	28108	erykov1234	1	comment	сила
28107	28129	raskolrus	2	comment	сила
28107	28112	georg_lonsh	2	comment	сила
28107	28106	georg_lonsh	2	comment	сила
28107	28118	georg_lonsh	2	comment	сила
28107	28122	raskolrus	2	comment	сила
28124	28107	erykov1234	1	comment	сила
28124	28123	raskolrus	3	comment	сила
28124	28109	raskolrus	3	comment	сила
28124	28115	georg_lonsh	3	comment	сила
28124	28126	erykov1234	4	comment	сила
28124	28118	erykov1234	1	comment	сила
28124	28115	erykov1234	1	comment	сила
28124	28118	raskolrus	4	comment	сила
28124	28110	raskolrus	3	comment	сила
28119	28133	erykov1234	2	comment	сила
28119	28101	raskolrus	3	comment	сила
28119	28131	georg_lonsh	3	comment	сила
28119	28101	erykov1234	1	comment	сила
28119	28101	georg_lonsh	2	comment	сила
28119	28126	georg_lonsh	4	comment	сила
28113	28112	erykov1234	1	comment	сила
28113	28131	georg_lonsh	2	comment	сила
28113	28130	erykov1234	1	comment	сила
28113	28132	georg_lonsh	2	comment	сила
28113	28127	georg_lonsh	0	comment	сила
28118	28116	georg_lonsh	2	comment	сила
28118	28124	georg_lonsh	3	comment	сила
28118	28115	georg_lonsh	3	comment	сила
28118	28106	erykov1234	4	comment	сила
28129	28128	georg_lonsh	2	comment	сила
28129	28106	erykov1234	1	comment	сила
28129	28108	georg_lonsh	2	comment	сила
28129	28134	raskolrus	4	comment	сила
28101	28108	georg_lonsh	2	comment	сила
28101	28104	georg_lonsh	2	comment	сила
28101	28102	raskolrus	2	comment	сила
28101	28117	erykov1234	2	comment	сила
28101	28103	erykov1234	4	comment	сила
28106	28111	georg_lonsh	3	comment	сила
28106	28104	georg_lonsh	0	comment	сила
28106	28124	raskolrus	3	comment	сила
28106	28128	georg_lonsh	3	comment	сила
28106	28120	raskolrus	2	comment	сила
28106	28123	raskolrus	3	comment	сила
28106	28109	erykov1234	1	comment	сила
28106	28132	raskolrus	3	comment	сила
28133	28101	raskolrus	3	comment	сила
28133	28119	georg_lonsh	3	comment	сила
28133	28103	raskolrus	3	comment	сила
28133	28131	georg_lonsh	4	comment	сила
28133	28110	georg_lonsh	3	comment	сила
28133	28120	georg_lonsh	4	comment	сила
28133	28106	georg_lonsh	0	comment	сила
28133	28128	georg_lonsh	0	comment	сила
28133	28126	raskolrus	2	comment	сила
28133	28122	erykov1234	1	comment	сила
28133	28100	raskolrus	4	comment	сила
28121	28112	erykov1234	1	comment	сила
28121	28107	erykov1234	1	comment	сила
28127	28112	erykov1234	4	comment	сила
28127	28107	erykov1234	1	comment	сила
28121	28112	raskolrus	2	comment	сила
28121	28107	raskolrus	2	comment	сила
28127	28112	raskolrus	3	comment	сила
28127	28107	raskolrus	3	comment	сила
